Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,62,0.4205,110.653,0.0399,102.5289,103.5284,105.0784,107.6982,110.6529,113.6541,116.3951,118.0536,119.138
1,63,0.4187,111.185,0.0399,103.0221,104.0263,105.5836,108.2158,111.1846,114.2003,116.9546,118.6213,119.711
1,64,0.4169,111.716,0.04,103.4952,104.5064,106.0747,108.7258,111.7162,114.754,117.5288,119.208,120.3059
1,65,0.4151,112.248,0.04,103.9883,105.0042,106.5799,109.2434,112.2479,115.3002,118.0885,119.7758,120.8791
1,66,0.3787,112.773,0.04,104.4864,105.5045,107.0842,109.7564,112.7735,115.8416,118.6469,120.3458,121.4571
1,67,0.3429,113.299,0.0401,104.9641,105.9868,107.5743,110.2618,113.299,116.3907,119.2203,120.9351,122.0574
1,68,0.3074,113.825,0.0401,105.4619,106.4868,108.0784,110.7746,113.8245,116.9321,119.7788,121.5051,122.6355
1,69,0.2724,114.35,0.0402,105.9394,106.969,108.5685,111.28,114.3501,117.4814,120.3525,122.095,123.2364
1,70,0.2378,114.876,0.0402,106.4371,107.4689,109.0725,111.7928,114.8756,118.0227,120.9111,122.6652,123.8147
1,71,0.2036,115.401,0.0403,106.9141,107.9506,109.5623,112.2979,115.401,118.572,121.4849,123.2552,124.4159
1,72,0.1783,115.918,0.0403,107.4014,108.4407,110.0572,112.8024,115.9183,119.1046,122.0335,123.8145,124.9825
1,73,0.1533,116.436,0.0404,107.868,108.9126,110.5377,113.2992,116.4356,119.6452,122.5977,124.394,125.5725
1,74,0.1287,116.953,0.0404,108.3549,109.4024,111.0324,113.8035,116.9528,120.1778,123.1463,124.9533,126.1391
1,75,0.1044,117.47,0.0405,108.8213,109.874,111.5129,114.3002,117.4701,120.7185,123.7108,125.5331,126.7295
1,76,0.0805,117.987,0.0405,109.3082,110.3638,112.0075,114.8045,117.9874,121.2512,124.2596,126.0926,127.2963
1,77,0.0569,118.505,0.0406,109.7743,110.8352,112.4878,115.3011,118.5047,121.7921,124.8242,126.6728,127.887
1,78,0.0563,119.014,0.0406,110.2459,111.3113,112.9709,115.7963,119.0136,122.3152,125.3604,127.2169,128.4365
1,79,0.0557,119.522,0.0406,110.7175,111.7874,113.4541,116.2914,119.5225,122.8382,125.8965,127.7611,128.9859
1,80,0.0552,120.031,0.0406,111.189,112.2635,113.9372,116.7866,120.0314,123.3612,126.4327,128.3052,129.5353
1,81,0.0546,120.54,0.0406,111.6607,112.7397,114.4205,117.2819,120.5404,123.8844,126.9689,128.8494,130.0848
1,82,0.0541,121.049,0.0406,112.1323,113.2158,114.9036,117.777,121.0493,124.4074,127.505,129.3936,130.6342
1,83,0.0536,121.558,0.0406,112.6039,113.6919,115.3867,118.2722,121.5582,124.9305,128.0412,129.9377,131.1836
1,84,0.0492,122.054,0.0406,113.0643,114.1565,115.8578,118.7545,122.0537,125.4399,128.5638,130.4686,131.72
1,85,0.0448,122.549,0.0406,113.5248,114.621,116.3288,119.2368,122.5492,125.9494,129.0865,130.9996,132.2564
1,86,0.0405,123.045,0.0406,113.9853,115.0856,116.7999,119.7191,123.0447,126.4588,129.6092,131.5305,132.7928
1,87,0.0363,123.54,0.0406,114.4457,115.5501,117.2709,120.2014,123.5402,126.9683,130.1319,132.0614,133.3292
1,88,0.0321,124.036,0.0406,114.9061,116.0147,117.7419,120.6837,124.0357,127.4777,130.6546,132.5923,133.8656
1,89,0.028,124.531,0.0406,115.3666,116.4793,118.213,121.1661,124.5313,127.9873,131.1773,133.1233,134.4021
1,90,0.0397,125.011,0.0406,115.8074,116.9253,118.6669,121.6327,125.0114,128.4801,131.681,133.6331,134.9156
1,91,0.0514,125.491,0.0405,116.2701,117.3905,119.1359,122.1074,125.4914,128.9642,132.1676,134.1207,135.4037
1,92,0.0628,125.972,0.0405,116.711,117.8367,119.5899,122.5741,125.9715,129.457,132.6712,134.6304,135.9172
1,93,0.0741,126.451,0.0405,117.1518,118.2827,120.0437,123.0406,126.4515,129.9498,133.1747,135.14,136.4307
1,94,0.0853,126.932,0.0405,117.5928,118.7288,120.4977,123.5072,126.9316,130.4426,133.6784,135.6498,136.9443
1,95,0.0964,127.412,0.0405,118.0336,119.1748,120.9515,123.9738,127.4116,130.9354,134.1819,136.1594,137.4578
1,96,0.1205,127.879,0.0405,118.4585,119.6058,121.3915,124.4277,127.8793,131.4148,134.6701,136.652,137.9528
1,97,0.1443,128.347,0.0404,118.906,120.0567,121.8472,124.89,128.3469,131.8853,135.141,137.1222,138.422
1,98,0.1679,128.815,0.0404,119.3309,120.4877,122.2872,125.3439,128.8145,132.3647,135.6292,137.6147,138.917
1,99,0.1912,129.282,0.0404,119.7559,120.9188,122.7272,125.7978,129.2821,132.844,136.1173,138.1072,139.4121
1,100,0.2142,129.75,0.0404,120.1809,121.3498,123.1673,126.2518,129.7497,133.3233,136.6055,138.5998,139.9072
1,101,0.237,130.217,0.0404,120.6058,121.7808,123.6072,126.7056,130.2172,133.8026,137.0935,139.0923,140.4023
1,102,0.2339,130.675,0.0404,121.0313,122.2102,124.0427,127.1516,130.6754,134.2736,137.5765,139.5827,140.8976
1,103,0.2308,131.134,0.0404,121.4568,122.6396,124.4781,127.5976,131.1336,134.7445,138.0595,140.0731,141.3928
1,104,0.2278,131.592,0.0404,121.8823,123.069,124.9137,128.0436,131.5919,135.2156,138.5425,140.5635,141.8882
