Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,199,0.1916,21.7891,0.1225,17.2149,17.7418,18.5786,20.0479,21.7891,23.6506,25.434,26.5522,27.2995
1,200,0.2013,21.8205,0.1221,17.2485,17.7758,18.6129,20.0816,21.8205,23.6776,25.455,26.5687,27.3125
1,201,0.211,21.852,0.1217,17.2824,17.8101,18.6473,20.1154,21.852,23.7047,25.4762,26.5853,27.3257
1,202,0.2209,21.8834,0.1214,17.3127,17.8411,18.6792,20.1478,21.8834,23.7333,25.5004,26.6059,27.3437
1,203,0.2309,21.9149,0.121,17.3465,17.8753,18.7137,20.1817,21.9149,23.7604,25.5215,26.6225,27.3568
1,204,0.2417,21.9445,0.1207,17.3751,17.9047,18.7439,20.2124,21.9445,23.7869,25.5434,26.6405,27.372
1,205,0.2526,21.9741,0.1204,17.4037,17.934,18.7741,20.243,21.9741,23.8135,25.5652,26.6586,27.3871
1,206,0.2637,22.0038,0.1201,17.4323,17.9634,18.8044,20.2738,22.0038,23.8401,25.5871,26.6767,27.4023
1,207,0.2749,22.0334,0.1198,17.4608,17.9927,18.8346,20.3045,22.0334,23.8666,25.6088,26.6946,27.4173
1,208,0.2863,22.0631,0.1195,17.4894,18.0221,18.8649,20.3353,22.0631,23.8932,25.6307,26.7126,27.4324
1,209,0.2978,22.0928,0.1192,17.518,18.0515,18.8952,20.3662,22.0928,23.9197,25.6525,26.7306,27.4475
1,210,0.3095,22.1225,0.1189,17.5465,18.0808,18.9255,20.397,22.1225,23.9463,25.6742,26.7485,27.4625
1,211,0.3213,22.1523,0.1186,17.5751,18.1103,18.9559,20.4279,22.1523,23.9729,25.6961,26.7665,27.4776
1,212,0.3334,22.1821,0.1183,17.6036,18.1397,18.9862,20.4588,22.1821,23.9995,25.7179,26.7844,27.4926
1,213,0.3455,22.2119,0.1179,17.6357,18.1723,19.0192,20.4911,22.2119,24.0246,25.7365,26.7982,27.5029
1,214,0.3579,22.2417,0.1176,17.6642,18.2017,19.0495,20.5221,22.2417,24.0512,25.7583,26.8161,27.5178
1,215,0.3704,22.2715,0.1173,17.6927,18.231,19.0799,20.553,22.2715,24.0778,25.78,26.8339,27.5327
1,216,0.3824,22.3005,0.117,17.7209,18.26,19.1097,20.5833,22.3005,24.1035,25.8009,26.8511,27.547
1,217,0.3944,22.3295,0.1168,17.7454,18.2857,19.137,20.6121,22.3295,24.1308,25.825,26.8723,27.5661
1,218,0.4067,22.3585,0.1165,17.7735,18.3147,19.1668,20.6424,22.3585,24.1565,25.8458,26.8894,27.5803
1,219,0.4191,22.3875,0.1162,17.8016,18.3436,19.1967,20.6726,22.3875,24.1822,25.8667,26.9064,27.5944
1,220,0.4317,22.4166,0.1159,17.8298,18.3726,19.2266,20.703,22.4166,24.208,25.8876,26.9235,27.6087
1,221,0.4445,22.4457,0.1156,17.8578,18.4016,19.2565,20.7334,22.4457,24.2338,25.9085,26.9406,27.6229
1,222,0.4574,22.4748,0.1153,17.886,18.4305,19.2864,20.7638,22.4748,24.2596,25.9294,26.9577,27.6371
1,223,0.4705,22.5039,0.115,17.914,18.4595,19.3163,20.7941,22.5039,24.2853,25.9503,26.9747,27.6512
1,224,0.4837,22.533,0.1147,17.9421,18.4884,19.3463,20.8245,22.533,24.3111,25.9711,26.9916,27.6653
1,225,0.4971,22.5622,0.1144,17.9702,18.5174,19.3763,20.855,22.5622,24.3369,25.992,27.0087,27.6795
1,226,0.5107,22.5914,0.1142,17.9944,18.5431,19.4036,20.8841,22.5914,24.3643,26.016,27.0298,27.6983
1,227,0.5245,22.6206,0.1139,18.0225,18.572,19.4336,20.9146,22.6206,24.3901,26.0368,27.0467,27.7124
2,24,-0.5684,15.6881,0.0845,13.4738,13.7238,14.1231,14.8324,15.6881,16.6239,17.5433,18.1322,18.5315
2,25,-0.5684,15.659,0.0845,13.4488,13.6983,14.0969,14.8049,15.659,16.593,17.5107,18.0986,18.4971
2,26,-0.5684,15.6308,0.0845,13.4246,13.6736,14.0715,14.7782,15.6308,16.5632,17.4792,18.066,18.4638
2,27,-0.5684,15.6037,0.0845,13.4013,13.6499,14.0471,14.7526,15.6037,16.5344,17.4489,18.0347,18.4318
2,28,-0.5684,15.5777,0.0844,13.3813,13.6293,14.0254,14.729,15.5777,16.5057,17.4174,18.0014,18.3973
2,29,-0.5684,15.5523,0.0844,13.3595,13.6071,14.0026,14.7049,15.5523,16.4788,17.389,17.9721,18.3673
